Date,CHFHUF,CHF ON,HUF ON,CHFHUF 3M,HUN 5Y USD CDS,CHF 3M Libor,CHF ON Libor,EMBI,TED spread,HUF 3Y overquote,HUF 5Y overquote,HUF 3Y HUF 5Y overquote,FX tender,Swap 3M spread,CHF OIS 3M,Swap tender,Swap 3M 5Y spread
7/15/2015,297.1,-0.85,1.35,130,156.5,-0.762,-0.777,393.94,27.84,0,0,0,0,0,-0.61,0,-0.004367296
7/14/2015,298.64,-0.9,1.3,125,156.5,-0.764,-0.777,387.45,28.34,0,0,0,0,0,-0.581,0,-0.004177647
7/13/2015,297.18,-0.9,1.8,122,156.5,-0.771,-0.777,383.79,29.9,0,0,0,0,0,-0.6,0,-0.004097343
7/10/2015,297.335,-0.85,1.75,116,156.5,-0.779,-0.779,383.89,28.07,0,0,0,0,0,-0.61,0,-0.003893726
7/9/2015,301.59,-0.9,1.8,138,156.5,-0.788,-0.779,395.16,27.58,0.772001418,2.311112583,1.501054211,0,0,-0.61,0,-0.004566734
7/8/2015,303.585,-0.8,1.1,145,156.5,-0.792,-0.781,406.66,27.33,0,0,0,0,0,-0.61,0,-0.0047668
7/7/2015,303.985,-1,0.97,141,156.5,-0.792,-0.781,401.57,27.31,0,0,0,0,0,-0.608,0,-0.004629203
7/6/2015,303.535,-1,0.9,141,156.5,-0.792,-0.781,396.53,27.41,0,0,0,1,0,-0.59,0,-0.004636066
7/3/2015,301.4,-1,0.86,142,156.5,-0.789,-0.781,390.06,28.43,0,0,0,0,0,-0.59,0,-0.004702054
7/2/2015,301.02,-1,1.2,138,156.5,-0.789,-0.781,383.59,28.35,0,0,0,0,0,-0.59,0,-0.00457537
7/1/2015,299.755,-1.03,1.1,142,156.5,-0.789,-0.781,382.85,26.83,0,0,0,0,0,-0.595,0,-0.004727858
6/30/2015,302.28,-1,0.1,149,156.5,-0.789,-0.781,391.76,27.81,0,0,0,0,0,-0.62,0,-0.004919482
6/29/2015,303.81,-1,0.4,130,139.5,-0.784,-0.781,395.02,28.37,0,0,0,1,0,-0.59,0,-0.004270603
6/26/2015,299.62,-1,0.5,119,139.5,-0.782,-0.804,375.91,28.18,0,0,0,0,0,-0.62,0,-0.003963933
6/25/2015,297.54,-0.9,0.55,116,139.5,-0.781,-0.777,379.26,28.2,2.263554895,1.770003693,2.052032931,0,0,-0.595,0,-0.003891023
6/24/2015,297.165,-0.85,1.11,118,139.5,-0.781,-0.777,378.36,28.08,0,0,0,0,0,-0.62,0,-0.003963105
6/23/2015,297.085,-1,1.25,115,139.5,-0.784,-0.777,375.01,27.57,0,0,0,0,0,-0.62,0,-0.003863359
6/22/2015,297.375,-0.88,1.58,116,139.5,-0.785,-0.779,381.23,28.23,0,0,0,0,0,-0.62,0,-0.003893143
6/19/2015,299.915,-0.88,1.55,122,139.5,-0.785,-0.779,391.99,28.13,0,0,0,0,0,-0.62,0,-0.004059836
6/18/2015,298.37,-0.9,1,116,139.5,-0.785,-0.779,388.02,28.08,0,0,0,0,0,-0.63,0,-0.003880161
6/17/2015,297.745,-0.9,0.9,122,139.5,-0.789,-0.779,400.69,28.57,0,0,0,0,0,-0.607,0,-0.004089384
6/16/2015,297.135,-0.88,1.1,118,139.5,-0.782,-0.775,400.88,28.12,0,0,0,0,0,-0.61,0,-0.003963495
6/15/2015,297.835,-0.88,1.33,117,139.5,-0.777,-0.774,393.37,27.82,0,0,0,1,0,-0.587,0,-0.003920719
6/12/2015,299.705,-0.88,1.5,117,139.5,-0.775,-0.774,386.27,28.1,0,0,0,0,0,-0.6,0,-0.003896275
6/11/2015,295.915,-0.88,1.5,115,139.5,-0.775,-0.774,390.41,27.57,3.851923077,2.471117282,3.211343679,0,0,-0.6,0,-0.003878722
6/10/2015,296.03,-0.85,1.3,117,139.5,-0.776,-0.774,384.2,27.26,0,0,0,0,0,-0.579,0,-0.003944635
6/9/2015,297.865,-0.9,1.2,123,139.5,-0.778,-0.774,384.98,27.53,0,0,0,0,0,-0.6,0,-0.004121356
6/8/2015,299.58,-0.9,1.35,126,139.5,-0.778,-0.774,385.37,27.2,0,0,0,0,0,-0.6,0,-0.004197708
6/5/2015,297.065,-0.95,1.5,120,139.5,-0.778,-0.774,376.42,26.59,0,0,0,0,0,-0.6,0,-0.004031663
6/4/2015,296.755,-0.95,1.3,130,139.5,-0.779,-0.775,379.44,26.87,0,0,0,0,0,-0.567,0,-0.004372187
6/3/2015,297.055,-0.9,1.4,139,139.5,-0.788,-0.778,369.23,26.9,0,0,0,0,0,-0.568,0,-0.00467005
6/2/2015,299.88,-0.9,1.25,137,139.5,-0.788,-0.778,374.06,27.36,0,0,0,0,0,-0.53,0,-0.004559494
6/1/2015,298.515,-0.9,1,139,139.5,-0.788,-0.778,377.21,28.25,0,0,0,0,0,-0.53,0,-0.004647209
5/29/2015,298.74,-0.9,0.85,139,139.5,-0.788,-0.778,380.31,28.38,0,0,0,0,0,-0.53,0,-0.004643709
5/28/2015,299.405,-0.9,0.6,140,135.475,-0.788,-0.778,381.12,28.28,1.406001925,3.502232227,2.398952377,0,0,-0.53,0,-0.004666729
5/27/2015,298.55,-0.9,0.95,142,135.475,-0.788,-0.784,377.69,27.84,0,0,0,0,0,-0.5,0,-0.004746952
5/26/2015,298.33,-0.95,1.52,140,135.475,-0.788,-0.773,374.34,27.58,0,0,0,0,0,-0.508,0,-0.004683545
5/25/2015,296.715,-0.95,1.65,143,135.475,#N/A,#N/A,369.48,27.44,0,0,0,0,0,#N/A,0,#N/A
5/22/2015,296.715,-0.95,1.7,143,135.475,-0.788,-0.769,364.62,27.44,0,0,0,0,0,-0.5,0,-0.004809945
5/21/2015,295.71,-0.95,1.6,145,135.475,-0.788,-0.769,367.82,27.19,0,0,0,0,0,-0.49,0,-0.004893793
5/20/2015,295.22,-0.95,1.3,136,135.475,-0.788,-0.767,368.27,26.83,0,0,0,0,0,-0.484,0,-0.004597659
5/19/2015,292.775,-0.95,1.3,142,135.475,-0.792,-0.767,367,27.09,0,0,0,0,0,-0.5,0,-0.004840538
5/18/2015,294.66,-0.95,1.3,144,135.475,-0.792,-0.768,363.18,27.09,0,0,0,0,0,-0.5,0,-0.004877312
5/15/2015,292.805,-0.95,1.3,159.3,135.475,-0.792,-0.768,371.32,26.64,0,0,0,0,0,-0.473,0,-0.005429709
5/14/2015,294.46,-0.9,1.3,146,135.475,-0.792,-0.764,367.78,26.59,2.120199325,2.138729457,2.129464395,0,0,-0.484,0,-0.004948411
5/13/2015,295.605,-0.95,1.3,142,135.475,-0.792,-0.767,361.28,25.87,0,0,0,0,0,-0.48,0,-0.004794196
5/12/2015,294.29,-0.9,1.3,144,135.475,-0.792,-0.767,366.62,26.49,0,0,0,0,0,-0.482,0,-0.004883444
5/11/2015,292.55,-0.9,1.3,140,135.475,-0.79,-0.765,358.57,27.15,0,0,0,0,0,-0.477,0,-0.004776055
5/8/2015,291.16,-0.95,1.3,136,135.475,-0.792,-0.765,365.79,27.48,0,0,0,0,0,-0.48,0,-0.004661723
5/7/2015,292.105,-0.95,1.3,140,135.475,-0.792,-0.765,370.6,27.38,0,0,0,0,0,-0.52,0,-0.004783307
5/6/2015,293.91,-0.95,1.3,142,135.475,-0.793,-0.765,363.09,27.09,0,0,0,0,0,-0.52,0,-0.004821833
5/5/2015,293.005,-0.95,1.3,140,135.475,-0.793,-0.765,366.6,27.08,0,0,0,0,0,-0.52,0,-0.004768603
5/4/2015,291.4,-0.95,1.6,137,135.475,#N/A,#N/A,369.07,27.53,0,0,0,0,0,-0.52,0,#N/A
5/1/2015,288.675,-0.95,1.6,137,#N/A,-0.795,-0.77,#N/A,27.98,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.004736389
4/30/2015,288.675,-0.9,1.6,136,135.475,-0.794,-0.768,376.04,27.88,0.900002533,1.368423546,1.161767249,0,0,-0.52,0,-0.004701829
4/29/2015,289.04,-0.9,1.32,145.58,133,-0.8,-0.772,374.99,28.33,0,0,0,0,0,-0.52,0,-0.0050266
4/28/2015,286.745,-0.9,1.63,149.15,133,-0.808,-0.772,375.54,26.81,0,0,0,0,0,-0.6,0,-0.005190979
4/27/2015,288.56,-0.9,1.6,137,133,-0.81,-0.77,378.1,26.89,0,0,0,0,0,-0.6,0,-0.004738099
4/24/2015,292.99,-0.8,1,138,133,-0.812,-0.772,377.74,26.38,0,0,0,0,0,-0.6,0,-0.004700497
4/23/2015,290.43,-0.85,1,143,133,-0.827,-0.784,380.81,25.67,0,0,0,0,0,-0.6,0,-0.004913554
4/22/2015,288.43,-0.9,1.63,154.31,133,-0.829,-0.785,379.32,25.72,0,0,0,0,0,-0.556,0,-0.00533891
4/21/2015,291.43,-0.9,1.58,158.66,133,-0.832,-0.791,389.19,25.7,0,0,0,0,0,-0.57,0,-0.005432865
4/20/2015,290.215,-0.9,1.64,158.98,133,-0.825,-0.792,392.89,26.59,0,0,0,1,0,-0.54,0,-0.005466709
4/17/2015,292.72,-0.9,1.55,147,133,-0.816,-0.79,395.84,26.06,0,0,0,0,0,-0.508,0,-0.005011619
4/16/2015,293.44,-0.9,1.4,156.99,133,-0.814,-0.786,388.59,25.99,0.724105977,0.932356351,0.813732676,0,0,-0.54,0,-0.005339099
4/15/2015,291.3,-0.9,0.79,151.11,133,-0.808,-0.784,386.4,26.43,0,0,0,0,0,-0.53,0,-0.005176957
4/14/2015,286.335,-0.9,0.8,149.95,133,-0.807,-0.782,385.34,26.04,0,0,0,0,0,-0.5,0,-0.005226308
4/13/2015,287.175,-0.85,0.65,150.35,133,-0.804,-0.784,382.23,26.52,0,0,0,1,0,-0.496,0,-0.00522496
4/10/2015,285.12,-0.9,0.36,139,133,-0.804,-0.783,381.56,26.18,0,0,0,0,0,-0.52,0,-0.004865341
4/9/2015,286.43,-0.9,0.5,151.3,133,-0.804,-0.783,382.41,25.56,0,0,0,0,0,-0.52,0,-0.005271651
4/8/2015,284.64,-0.9,0.98,151.64,133,-0.809,-0.791,390.03,25.09,0,0,0,0,0,-0.52,0,-0.005316656
4/7/2015,285.57,-0.9,0.98,157.04,133,-0.815,-0.804,396.73,25.86,0,0,0,0,0,-0.479,0,-0.005487973
4/6/2015,286.105,-0.95,0.35,141,#N/A,#N/A,#N/A,#N/A,26.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/3/2015,286.105,-0.95,0.35,144,#N/A,#N/A,#N/A,#N/A,26.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/2/2015,287.29,-0.95,1.15,143,133,-0.814,-0.808,400.86,26.37,1.035,0.844448543,0.944738889,0,0,-0.479,0,-0.00496742
4/1/2015,287.005,-0.95,0.9,143,133,-0.809,-0.81,407.54,25.56,0,0,0,0,0,-0.476,0,-0.004972415
3/31/2015,287.885,-0.95,0.6,147,133,-0.814,-0.81,409.66,25.05,0,0,0,0,0,-0.481,0,-0.005095814
3/30/2015,285.585,-0.9,0.25,148,119.15,-0.813,-0.814,407.06,25.9,0,0,0,0,0,-0.48,0,-0.005171812
3/27/2015,287.575,-0.85,0.5,142,119.15,-0.807,-0.851,409.35,23.99,0,0,0,0,0,-0.48,0,-0.00492788
3/26/2015,286,-0.85,0.08,162.61,119.15,-0.804,-0.812,402.23,24.78,0,0,0,0,0,-0.48,0,-0.005674236
3/25/2015,284.1,-0.9,0.58,157.22,119.15,-0.802,-0.812,409.26,24.33,0,0,0,0,0,-0.48,0,-0.005522871
3/24/2015,285.765,-0.9,0.7,154,119.15,-0.79,-0.812,415.42,25.42,0,0,0,0,0,-0.47,0,-0.0053784
3/23/2015,286.99,-0.95,0.7,145,119.15,-0.79,-0.812,415.09,26.68,0,0,0,0,0,-0.47,0,-0.005042462
3/20/2015,288.84,-1.05,0.85,138,119.15,-0.79,-0.808,419.5,26.68,0,0,0,0,0,-0.47,0,-0.004768296
3/19/2015,287.63,-0.95,0.95,144,119.15,-0.793,-0.8,424.38,25.95,0.44000192,0.485714286,0.464616286,0,0,-0.47,0,-0.004996507
3/18/2015,285.13,-0.9,1,146,119.15,-0.802,-0.796,441.58,24.5,0,0,0,0,0,-0.46,0,-0.005110205
3/17/2015,285.06,-0.9,0.85,146,119.15,-0.805,-0.799,432.45,22.38,0,0,0,0,0,-0.47,0,-0.005111421
3/16/2015,284.8,-0.9,0.9,146,119.15,-0.803,-0.801,426.39,23.98,0,0,0,0,0,-0.45,0,-0.005116113
3/13/2015,289.045,-0.9,0.5,148,119.15,-0.807,-0.807,421.45,25.04,0,0,0,0,0,-0.45,0,-0.00510998
3/12/2015,285.16,-0.9,0.93,150,119.15,-0.809,-0.816,412.55,25.03,0,0,0,0,0,-0.45,0,-0.005249566
3/11/2015,284.835,-1,1.02,153,119.15,-0.791,-0.81,416.63,25.47,0,0,0,0,0,-0.446,0,-0.005360909
3/10/2015,287.415,-1,1.2,150,119.15,-0.782,-0.818,414.7,25.76,0,0,0,0,0,-0.45,0,-0.005208731
3/9/2015,285.575,-0.9,1.23,148,119.15,-0.773,-0.813,401.04,26.15,0,0,0,0,0,-0.434,0,-0.005172511
3/6/2015,286.24,-0.9,1.3,138,119.15,-0.758,-0.807,391.91,25.95,0,0,0,0,0,-0.404,0,-0.004811993
3/5/2015,284.495,-0.85,1.4,146,119.15,-0.791,-0.805,397.43,25.85,0.315151973,0.262068966,0.292841704,0,0,-0.45,0,-0.005121752
3/4/2015,287.05,-0.85,1.3,150,119.15,-0.822,-0.812,394.71,25.85,0,0,0,0,0,-0.452,0,-0.005214832
3/3/2015,285.27,-0.9,1.2,147,119.15,-0.847,-0.819,391.05,25.51,0,0,0,0,0,-0.481,0,-0.005142101
3/2/2015,284.3,-0.9,1.05,151,119.15,-0.857,-0.834,394.4,25.09,0,0,0,0,0,-0.472,0,-0.005299911
2/27/2015,284.3,-0.75,1.25,152,119.15,-0.85,-0.846,402.33,25.18,0,0,0,0,0,-0.458,0,-0.005335104
2/26/2015,283.9,-0.75,1.6,154,145.01,-0.844,-0.836,410.63,24.64,0,0,0,0,0,-0.453,0,-0.005413
2/25/2015,282.805,-0.85,1,146,145.01,-0.848,-0.836,417.02,24.57,0,0,0,0,0,-0.443,0,-0.005151623
2/24/2015,283.295,-0.85,0.95,145,145.01,-0.864,-0.838,420.5,24.59,0,0,0,0,0,-0.47,0,-0.005107284
2/23/2015,283.88,-0.95,1.05,160,145.01,-0.897,-0.854,418.29,24.64,0,0,0,0,0,-0.51,0,-0.005623545
2/20/2015,285.28,-1.1,1.05,165,145.01,-0.897,-0.876,409.63,24.74,0,0,0,0,0,-0.55,0,-0.005770821
2/19/2015,283.065,-1.1,1.1,168,145.01,-0.903,-0.884,408.09,24.63,0.777504444,0.743106454,0.757146443,0,0,-0.55,0,-0.005921634
2/18/2015,284.705,-1,1.15,170,145.01,-0.903,-0.893,411.41,24.54,0,0,0,0,0,-0.531,0,-0.005957613
2/17/2015,287.925,-1,1,170,145.01,-0.903,-0.893,402.88,25.16,0,0,0,0,0,-0.57,0,-0.005890986
2/16/2015,290.075,-1,1.03,178,145.01,-0.903,-0.893,407.58,25.11,0,0,0,0,0,-0.565,0,-0.006122491
2/13/2015,288.215,-0.95,1.15,178,145.01,-0.907,-0.902,412.28,25.2,0,0,0,0,0,-0.57,0,-0.006161941
2/12/2015,288.14,-0.95,0.95,181,145.01,-0.918,-0.904,422.79,24.8,0,0,0,0,0,-0.565,0,-0.006267252
2/11/2015,293.74,-0.95,1.15,188,145.01,-0.932,-0.902,430.53,25.3,0,0,0,0,0,-0.557,0,-0.006385305
2/10/2015,294.4,-0.95,1.1,191,145.01,-0.927,-0.91,427.93,25.3,0,0,0,0,0,-0.54,0,-0.006472736
2/9/2015,294.45,-0.95,0.95,192,145.01,-0.913,-0.91,421.62,25.33,0,0,0,0,0,-0.53,0,-0.006505748
2/6/2015,291.6,-0.95,1.35,184,145.01,-0.885,-0.904,419.64,24.04,0,0,0,0,0,-0.51,0,-0.006296053
2/5/2015,290.16,-0.95,1.4,186,145.01,-0.881,-0.904,430.74,25.1,0.649443959,0.464002342,0.556723113,0,0,-0.53,0,-0.006396138
2/4/2015,294.095,-0.95,1.85,178,145.01,-0.869,-0.918,436.66,25,0,0,0,0,0,-0.54,0,-0.006039317
2/3/2015,291.15,-0.95,1.78,175,145.01,-0.869,-0.926,434.51,23.99,0,0,0,0,0,-0.54,0,-0.005997589
2/2/2015,295.23,-0.95,1.25,180,145.01,-0.863,-0.916,448.79,24.7,0,0,0,0,0,-0.55,0,-0.006083787
1/30/2015,298.685,-4,1.42,172,145.01,-0.854,-0.876,454.78,25.31,0,0,0,0,0,-0.49,0,-0.005746281
1/29/2015,297.415,-4,1.03,176,180.01,-0.86,-0.884,448.05,24.95,0,0,0,0,0,-0.49,0,-0.005904934
1/28/2015,305.92,-4,0.95,176,180.01,-0.846,-0.878,452.51,23.94,0,0,0,0,0,-0.469,0,-0.00574097
1/27/2015,302.9,-4,0.9,160,180.01,-0.836,-0.912,443.26,23.74,0,0,0,0,0,-0.643,0,-0.005271231
1/26/2015,306.195,-4,1.2,196,180.01,-0.964,-1.08,442.85,25.1,0,0,0,0,0,-0.643,0,-0.006385723
1/23/2015,313.38,-4,1.34,268,180.01,-0.954,-1.16,441.25,24.09,0,0,0,1,0,-0.656,0,-0.008531521
1/22/2015,315.465,-0.25,1.37,257,180.01,-0.806,-0.856,447.65,24.09,0.5004018,0.419134548,0.464283048,0,0,-0.445,0,-0.008130288
1/21/2015,315.79,-0.25,1.8,245,180.01,-0.74,-0.758,450.36,23.68,0,0,0,0,0,-0.378,0,-0.007743968
1/20/2015,312.8,-0.25,1.4,204,180.01,-0.66,-0.702,453.47,25.16,0,0,0,0,0,-0.365,0,-0.006510978
1/19/2015,315.62,-0.25,1.9,204,180.01,-0.56,-0.316,452.615,24.1,0,0,0,0,0,-0.104,0,-0.00645442
1/16/2015,320.27,-0.25,1.5,170,180.01,-0.426,-0.071,451.76,24.14,0,0,0,0,0,-0.104,0,-0.005302368
1/15/2015,312.19,-0.25,1.92,133,180.01,-0.372,-0.045,454.84,22.73,0,0,0,0,0,-0.104,0,-0.004256264
1/14/2015,265.535,-0.25,1.65,101,180.01,-0.128,-0.022,451.75,22.83,0,0,0,0,0,-0.067,0,-0.003802425
1/13/2015,265.225,-0.2,1.3,98,180.01,-0.124,-0.02,449.29,22.8,0,0,0,0,0,-0.066,0,-0.003693831
1/12/2015,264.445,-0.2,0.75,99,180.01,-0.119,-0.015,446.58,23.76,0,0,0,0,0,-0.09,0,-0.003742576
1/9/2015,263.815,-0.25,0.85,100,180.01,-0.117,-0.015,435.57,23.89,0,0,0,0,0,-0.07,0,-0.003789426
1/8/2015,263.165,-0.25,1.1,100,180.01,-0.11,-0.015,427.42,23.69,2.150168767,0.999835333,1.575002146,0,0,-0.054,0,-0.003798852
1/7/2015,264.665,-0.25,1.2,104,180.01,-0.096,-0.015,439.3,23.18,0,0,0,1,0.204621685,-0.039,1,-0.003928553
1/6/2015,266.155,-0.25,0.5,102,180.01,-0.086,-0.015,446.2,22.58,0,0,0,0,0,-0.033,0,-0.003831529
1/5/2015,264.615,-0.25,1.15,105,180.01,-0.063,-0.012,431.74,24.35,0,0,0,0,0,-0.02,0,-0.003967404
1/2/2015,263.2,-0.2,0.7,96,180.01,-0.063,-0.014,410.11,24.04,0,0,0,0,0,-0.009,0,-0.003646842
1/1/2015,263.2,-0.2,0.8,99,#N/A,#N/A,#N/A,#N/A,22.01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/31/2014,263.2,-0.2,0.8,93,180.01,-0.063,-0.012,404.2,22.01,0,0,0,0,0,-0.01,0,-0.003532878
12/30/2014,261.775,-0.2,0.8,101,164.395,-0.063,-0.017,403.63,25.01,0,0,0,0,0,-0.01,0,-0.003857668
12/29/2014,261.605,-0.2,1.1,95,164.395,-0.063,-0.024,399.31,25.51,0,0,0,0,0,-0.008,0,-0.003630857
12/26/2014,262.695,-0.5,0.8,58,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/25/2014,262.695,-0.5,0.8,58,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/24/2014,262.695,-0.5,0.8,58,164.395,-0.061,-0.019,394.91,25.66,0,0,0,0,0,-0.007,0,-0.002207547
12/23/2014,262.695,-0.5,1.5,95,164.395,-0.066,-0.019,393.77,24.45,0,0,0,1,0,-0.009,1,-0.003615764
12/22/2014,260.825,-0.08,1.3,94,164.395,-0.055,-0.014,403.14,23.48,0,0,0,1,0,0.002,0,-0.003603453
12/19/2014,262.875,-0.18,0.5,79,164.395,-0.047,-0.014,407.51,22.68,0,0,0,0,0,0.004,0,-0.003004878
12/18/2014,259.16,-0.08,0.2,82,164.395,-0.046,-0.011,417.99,21.16,0,0,0,0,0,0.005,0,-0.003163705
12/17/2014,259.125,-0.08,0.9,68,164.395,0.004,-0.012,442.34,22.51,0,0,0,0,0,0.029,0,-0.002624242
12/16/2014,259.125,-0.08,0.3,66,164.395,0.007,-0.012,477.58,21.22,0,0,0,0,0,0.032,0,-0.002547078
12/15/2014,257.415,-0.08,0.8,56,164.395,0.009,-0.012,458.98,23.75,0,0,0,0,0,0.041,0,-0.002175524
12/12/2014,257.29,-0.08,0.85,56,164.395,0.007,-0.012,439.87,22.77,0,0,0,0,0,0.031,0,-0.00217657
12/11/2014,256.1,-0.1,0.5,55,164.395,0.009,-0.012,412.14,22.03,0.837504594,1.069567917,0.961631557,0,0,0.033,0,-0.002147647
12/10/2014,255.275,-0.1,1,62,164.395,0.004,-0.012,410.35,21.46,0,0,0,1,0.209580898,0.03,1,-0.002428778
12/9/2014,254.725,-0.1,0.65,62,164.395,0,-0.011,392.78,21.36,0,0,0,0,0,0.029,0,-0.002433997
12/8/2014,254.625,-0.1,0.55,66,164.395,0.003,-0.008,379.26,23.25,0,0,0,1,0,0.032,0,-0.002592067
12/5/2014,254.325,-0.1,0.6,73,164.395,0.003,-0.008,364.69,22.55,0,0,0,0,0,0.025,0,-0.002870365
12/4/2014,255.345,-0.1,0.75,75,164.395,0.001,-0.008,364.42,22.02,0,0,0,0,0,0.026,0,-0.00293721
12/3/2014,255.23,-0.1,1,76,164.395,0.001,-0.008,364.39,22.98,0,0,0,0,0,0.025,0,-0.002977714
12/2/2014,255.2,-0.12,0.9,79,164.395,0.001,-0.008,364,22.45,0,0,0,0,0,0.025,0,-0.003095619
12/1/2014,254.525,-0.12,1,79,164.395,0.001,-0.01,365.28,22.45,0,0,0,1,0,0.025,0,-0.003103829
11/28/2014,254.805,-0.12,0.9,79,164.395,0.001,-0.01,362.0875,22.35,0,0,0,0,0,0.023,0,-0.003100418
11/27/2014,255.605,-0.12,1.15,79,176.01,0.001,-0.01,358.895,22.85,1.3441175,0.90435031,1.108893332,0,0,0.021,0,-0.003090714
11/26/2014,255.355,-0.12,1.15,78,176.01,0.001,-0.01,352.51,23.05,0,0,0,0,0,0.023,0,-0.003054579
11/25/2014,254.55,-0.12,1.25,78,176.01,0.001,-0.01,353.4,21.53,0,0,0,0,0,0.021,0,-0.003064239
11/24/2014,254.285,-0.12,1.33,80,176.01,0.003,-0.01,348.89,22.93,0,0,0,1,0,0.005,0,-0.0031461
11/21/2014,253.1,-0.1,1.35,88,176.01,0.003,-0.009,349.32,22.78,0,0,0,0,0,0.005,0,-0.003476913
11/20/2014,253.19,-0.1,1.63,90,176.01,0.005,-0.009,353.81,23.29,0,0,0,0,0,0.021,0,-0.003554687
11/19/2014,253.88,-0.1,1.53,87,176.01,0.003,-0.005,352.77,23.11,0,0,0,0,0,0.02,0,-0.003426842
11/18/2014,254.485,-0.13,1.4,82,176.01,0.002,-0.009,358.35,22.18,0,0,0,0,0,0.02,0,-0.00322221
11/17/2014,255.125,-0.1,1.4,82,176.01,0.002,-0.005,357.54,22.68,0,0,0,1,0,0.019,0,-0.003214127
11/14/2014,254.51,-0.1,1.4,81,176.01,0.004,-0.005,356.1,22.7,0,0,0,0,0,0.018,0,-0.003182618
11/13/2014,254.285,-0.1,1.45,81,176.01,0.005,-0.005,353.1,22.7,1.548002038,1.052669404,1.277820667,0,0,0.016,0,-0.003185442
11/12/2014,255.035,-0.13,1.2,81,176.01,0.007,-0.011,349.67,22.31,0,0,0,0,0,0.016,0,-0.00317609
11/11/2014,255.68,-0.13,1.3,81,176.01,0.005,-0.011,348.715,21.8,0,0,0,1,0,0.018,0,-0.003168062
11/10/2014,255.485,-0.1,1.55,80,176.01,0.007,-0.009,347.76,21.28,0,0,0,1,0,0.017,0,-0.003131354
11/7/2014,257.07,-0.1,1.65,77,176.01,0.009,-0.009,351.93,21.23,0,0,0,0,0,0.023,0,-0.002995361
11/6/2014,256.995,-0.1,1.4,77,176.01,0.009,-0.009,342.91,21.13,0,0,0,0,0,0.023,0,-0.002996235
11/5/2014,257.905,-0.1,1.4,78,176.01,0.011,-0.009,341.05,21.16,0,0,0,0,0,0.022,0,-0.003024453
11/4/2014,256.54,-0.1,1.45,65,176.01,0.015,-0.002,339.24,21.16,0,0,0,0,0,0.033,0,-0.002533813
11/3/2014,256.255,-0.1,1.25,63,176.01,0.016,-0.002,332.11,22.73,0,0,0,1,0,0.033,0,-0.002458587
10/31/2014,255.795,-0.1,1.08,64,176.01,0.015,-0.002,331.56,22.7,0,0,0,0,0,0.031,0,-0.002502097
10/30/2014,255.385,-0.13,1,64,173.505,0.011,0,336.06,22.73,0,1.196667399,1.196667399,0,0,0.029,0,-0.002506089
10/29/2014,256.665,-0.1,1.15,64,173.505,0.011,-0.001,335.38,22.25,0,0,0,0,0,0.018,0,-0.002493591
10/28/2014,255.88,-0.08,1.15,64,173.505,0.011,-0.002,341.32,22.25,0,0,0,0,0,0.018,0,-0.002501241
10/27/2014,256.445,-0.1,1,64,173.505,0.011,-0.002,350.08,22.75,0,0,0,1,0,0.031,0,-0.00249573
10/24/2014,254.35,-0.1,1.1,62,173.505,0.011,-0.004,350.08,22.8,0,0,0,0,0,0.035,0,-0.002437653
10/23/2014,254.35,-0.1,1.2,62,173.505,0.011,-0.002,349.2,22.85,0,0,0,0,0,0.02,0,-0.002437653
10/22/2014,254.35,-0.1,1.2,62,173.505,0.012,-0.006,352.69,21.76,0,0,0,0,0,0.021,0,-0.002437659
10/21/2014,253.77,-0.1,1.45,61,173.505,0.011,-0.006,357.08,22.05,0,0,0,0,0,0.02,0,-0.002403818
10/20/2014,254.575,-0.1,1,63,173.505,0.007,-0.006,357.8,21.18,0,0,0,1,0,0.016,0,-0.002474756
10/17/2014,253.12,-0.1,1.2,63,173.505,0.007,-0.002,357.39,21.11,0,0,0,0,0,0.016,0,-0.002488982
10/16/2014,254.48,-0.1,1.05,65,173.505,0.008,-0.006,369.45,20.55,0,0.988502983,0.988502983,0,0,0.017,0,-0.002554279
10/15/2014,254.71,-0.1,1,63,173.505,0.008,-0.004,372.15,21.29,0,0,0,0,0,0.017,0,-0.002473451
10/14/2014,253.63,-0.1,1.1,57,173.505,0.01,-0.002,360.31,22.4,0,0,0,0,0,0.019,0,-0.002247424
10/13/2014,253.205,-0.1,1.2,57,173.505,0.008,-0.002,355.16,22.55,0,0,0,1,0,0.018,0,-0.002251185
10/10/2014,252.775,-0.13,1.3,55,173.505,0.01,0,350.01,22.49,0,0,0,0,0,0.02,0,-0.002175902
10/9/2014,252.77,-0.1,1.25,55,173.505,0.008,0.001,342.64,22.4,0,0,0,0,0,0.018,0,-0.002175935
10/8/2014,253.13,-0.1,1.15,55,173.505,0.005,-0.004,345.14,22.91,0,0,0,1,0.193040619,0.033,1,-0.002172824
